pandal_id,pandal_name,pandal_region,pandal_latitude,pandal_longitude,eatery_name,cuisine_type,distance_m,distance_km,budget_for_two_inr,best_recommended_item,eatery_latitude,eatery_longitude
239,Behala Friends Durga Puja,Behala,22.493012,88.316023,Oudh 1590 (Near Behala Friends Durga Puja),Awadhi,750,0.75,950,Galawati Kebab & Shahi Biryani,22.498375,88.311558
239,Behala Friends Durga Puja,Behala,22.493012,88.316023,Mithai Ghar (Near Behala Friends Durga Puja),Sweets & Morning Snacks,840,0.84,160,Radhaballabhi & Pantua,22.490172,88.323598
240,Behala Club Durga Puja,Behala,22.492334,88.316412,Mithai Ghar (Near Behala Club Durga Puja),Sweets & Morning Snacks,690,0.69,160,Radhaballabhi & Pantua,22.493471,88.323008
240,Behala Club Durga Puja,Behala,22.492334,88.316412,Chowman (Near Behala Club Durga Puja),Chinese,970,0.97,650,Drums of Heaven & Mixed Fried Rice,22.483733,88.317688
241,Behala Young Men's Association Durga Puja,Behala,22.491645,88.315734,Mithai Ghar (Near Behala Young Men's Association Durga Puja),Sweets & Morning Snacks,710,0.71,160,Radhaballabhi & Pantua,22.485529,88.313632
241,Behala Young Men's Association Durga Puja,Behala,22.491645,88.315734,Kasturi Restaurant (Near Behala Young Men's Association Durga Puja),Bangladeshi / Bengali,740,0.74,650,Kachupata Chingri Bhapa & Bhetki Paturi,22.485138,88.314054
241,Behala Young Men's Association Durga Puja,Behala,22.491645,88.315734,Chowman (Near Behala Young Men's Association Durga Puja),Chinese,830,0.83,650,Drums of Heaven & Mixed Fried Rice,22.493125,88.323645
242,Barisha Club Durga Puja,Behala,22.482123,88.312034,Mithai Ghar (Near Barisha Club Durga Puja),Sweets & Morning Snacks,920,0.92,160,Radhaballabhi & Pantua,22.489366,88.316435
242,Barisha Club Durga Puja,Behala,22.482123,88.312034,Kasturi Restaurant (Near Barisha Club Durga Puja),Bangladeshi / Bengali,730,0.73,650,Kachupata Chingri Bhapa & Bhetki Paturi,22.480232,88.305234
243,Barisha Janakalyan Sangha Durga Puja,Behala,22.480012,88.309023,Kasturi Restaurant (Near Barisha Janakalyan Sangha Durga Puja),Bangladeshi / Bengali,550,0.55,650,Kachupata Chingri Bhapa & Bhetki Paturi,22.475259,88.307446
243,Barisha Janakalyan Sangha Durga Puja,Behala,22.480012,88.309023,Bhojohori Manna (Near Barisha Janakalyan Sangha Durga Puja),Traditional Bengali,750,0.75,750,Ilish Bhapa & Kochi Panthar Jhol,22.473925,88.305807
244,Mudiali Club Durga Puja,South Kolkata,22.513512,88.349634,Bedwin (Near Mudiali Club Durga Puja),Fast Food Roll Corner,910,0.91,200,Kathi Chicken Egg Roll,22.505826,88.352796
244,Mudiali Club Durga Puja,South Kolkata,22.513512,88.349634,Bhojohori Manna (Near Mudiali Club Durga Puja),Traditional Bengali,830,0.83,750,"Ilish Bhapa, Kosha Mangsho & Basanti Pulao",22.511963,88.341737
245,Hazra Park Sarbojanin Durga Puja,South Kolkata,22.524012,88.346023,Balaram Mullick & Radharaman Mullick (Near Hazra Park Sarbojanin Durga Puja),Iconic Mishti,550,0.55,250,Baked Rosogolla & Mango Sandesh,22.527372,88.349966
245,Hazra Park Sarbojanin Durga Puja,South Kolkata,22.524012,88.346023,Koshe Kosha (Near Hazra Park Sarbojanin Durga Puja),Authentic Bengali,710,0.71,700,Kosha Mangsho with Luchi,22.518102,88.343324
245,Hazra Park Sarbojanin Durga Puja,South Kolkata,22.524012,88.346023,Roastery Coffee House (Near Hazra Park Sarbojanin Durga Puja),Cafe & Continental,780,0.78,800,Cranberry Cold Brew & Mac and Cheese,22.520722,88.339313
246,Bosepukur Sitala Mandir Durga Puja,South Kolkata,22.515512,88.384234,6 Ballygunge Place (Near Bosepukur Sitala Mandir Durga Puja),Heritage Bengali,900,0.9,1100,Dab Chingri & Kosha Mangsho,22.515297,88.375485
246,Bosepukur Sitala Mandir Durga Puja,South Kolkata,22.515512,88.384234,Roastery Coffee House (Near Bosepukur Sitala Mandir Durga Puja),Cafe & Continental,790,0.79,800,Cranberry Cold Brew & Mac and Cheese,22.522369,88.386391
246,Bosepukur Sitala Mandir Durga Puja,South Kolkata,22.515512,88.384234,Arsalan (Near Bosepukur Sitala Mandir Durga Puja),Mughlai,680,0.68,750,Mutton Special Biryani & Firni,22.521175,88.386813
247,Rajdanga Naba Udayan Sangha Durga Puja,South Kolkata,22.511012,88.389023,Balaram Mullick & Radharaman Mullick (Near Rajdanga Naba Udayan Sangha Durga Puja),Iconic Mishti,530,0.53,250,Baked Rosogolla & Mango Sandesh,22.506983,88.391815
247,Rajdanga Naba Udayan Sangha Durga Puja,South Kolkata,22.511012,88.389023,Banana Leaf (Near Rajdanga Naba Udayan Sangha Durga Puja),South Indian,870,0.87,350,Ghee Roast Masala Dosa & Filter Coffee,22.511793,88.380605
248,Shibmandir Durga Puja,South Kolkata,22.515234,88.350845,The Yellow Turtle (Near Shibmandir Durga Puja),Pan-Asian,920,0.92,850,Dim Sums & Hakka Noodles,22.522167,88.345899
248,Shibmandir Durga Puja,South Kolkata,22.515234,88.350845,Roastery Coffee House (Near Shibmandir Durga Puja),Cafe & Continental,690,0.69,800,Cranberry Cold Brew & Mac and Cheese,22.512674,88.344726
248,Shibmandir Durga Puja,South Kolkata,22.515234,88.350845,Bijoli Grill (Near Shibmandir Durga Puja),Bengali Seafood & Snacks,820,0.82,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.508043,88.348896
